,"SUM(900, 1000)",FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
2766,1505.23,768.32,699.54,805.69
2767,1505.3600000000001,766.39,699.71,805.65
2768,1505.26,767.7,700.41,804.85
2769,1505.02,767.99,699.85,805.17
2770,1504.95,766.36,699.6,805.35
2771,1504.81,763.56,699.53,805.28
2772,1504.52,759.24,699.22,805.3
2773,1505.92,764.28,700.44,805.48
2774,1505.5,760.53,699.69,805.81
2775,1504.6100000000001,760.18,699.62,804.99
2776,1505.46,760.88,699.9,805.56
2777,1504.76,757.35,699.42,805.34
2778,1505.3,755.9,699.92,805.38
2779,1505.6,755.63,699.83,805.77
2780,1505.1,754.39,699.98,805.12
2781,1505.99,754.66,700.78,805.21
2782,1505.5500000000002,755.35,699.97,805.58
2783,1505.47,752.91,700.11,805.36
2784,1505.07,753.15,699.66,805.41
2785,1505.37,750.05,699.76,805.61
2786,1505.12,751.97,699.87,805.25
2787,1504.8200000000002,747.64,699.44,805.38
2788,1505.33,745.68,699.81,805.52
2789,1505.37,744.34,700.35,805.02
2790,1505.56,742.51,700.02,805.54
2791,1505.02,737.79,699.6,805.42
2792,1505.54,736.68,700.04,805.5
2793,1504.9099999999999,738.03,699.88,805.03
2794,1505.01,735.47,699.76,805.25
2795,1505.24,735.03,700.09,805.15
2796,1505.35,731.4,699.67,805.68
2797,1505.69,731.32,700.58,805.11
2798,1504.51,727.73,699.13,805.38
2799,1504.38,724.5,699.03,805.35
2800,1506.38,726.09,701.02,805.36
2801,1505.34,723.59,699.79,805.55
2802,1505.29,722.19,699.99,805.3
2803,1505.1100000000001,721.6,699.78,805.33
2804,1504.75,720.34,699.53,805.22
2805,1505.15,716.83,699.58,805.57
2806,1506.16,720.54,700.59,805.57
2807,1506.02,723.17,700.42,805.6
2808,1504.69,722.13,699.4,805.29
2809,1505.69,720.74,700.11,805.58
2810,1506.26,722.65,700.79,805.47
2811,1505.81,720.64,700.32,805.49
2812,1505.79,721.11,700.4,805.39
2813,1505.19,719.31,699.84,805.35
2814,1505.15,719.64,699.66,805.49
2815,1505.6399999999999,719.69,700.28,805.36
2816,1505.5300000000002,719.04,700.07,805.46
2817,1505.85,720.72,700.23,805.62
2818,1505.37,719.22,699.83,805.54
2819,1505.53,719.49,700.29,805.24
2820,1505.31,716.88,699.94,805.37
2821,1505.47,717.55,700.21,805.26
2822,1505.25,721.8,700.02,805.23
2823,1505.83,719.16,700.3,805.53
2824,1504.74,719.64,699.54,805.2
2825,1505.15,718.79,700.09,805.06
2826,1506.06,721.98,700.53,805.53
2827,1504.69,722.01,699.91,804.78
2828,1505.3600000000001,721.46,700.07,805.29
2829,1504.57,719.87,699.39,805.18
2830,1505.8600000000001,725.04,700.54,805.32
2831,1505.13,723.87,700.24,804.89
2832,1505.54,724.59,700.26,805.28
2833,1505.06,723.48,700.0,805.06
2834,1505.0,722.33,699.71,805.29
2835,1505.18,723.05,699.84,805.34
2836,1504.6599999999999,720.26,699.6,805.06
2837,1504.94,718.43,699.63,805.31
2838,1505.29,721.48,700.09,805.2
2839,1505.0500000000002,723.14,700.07,804.98
2840,1505.63,725.47,699.99,805.64
2841,1505.6100000000001,725.2,699.86,805.75
2842,1505.45,725.66,700.07,805.38
2843,1505.3000000000002,724.46,699.57,805.73
2844,1505.32,726.64,700.15,805.17
2845,1505.1599999999999,723.99,699.93,805.23
2846,1505.0500000000002,723.36,699.73,805.32
2847,1505.83,726.13,700.35,805.48
2848,1505.74,727.92,699.82,805.92
2849,1506.03,728.82,700.14,805.89
2850,1505.81,728.28,700.45,805.36
2851,1505.46,730.35,700.12,805.34
2852,1505.6999999999998,732.3,700.15,805.55
2853,1505.7800000000002,733.99,700.32,805.46
2854,1505.6,731.81,699.93,805.67
2855,1504.67,732.4,699.74,804.93
2856,1505.31,732.86,700.06,805.25
2857,1505.26,733.44,699.84,805.42
2858,1505.0700000000002,732.12,700.0,805.07
2859,1505.1599999999999,733.93,699.85,805.31
2860,1505.19,733.78,699.9,805.29
2861,1504.84,731.58,699.42,805.42
2862,1505.4499999999998,733.42,700.03,805.42
2863,1505.23,730.81,699.69,805.54
2864,1503.96,729.15,698.79,805.17
2865,1506.12,726.72,700.44,805.68
2866,1506.52,731.24,700.61,805.91
2867,1505.0,729.08,699.68,805.32
2868,1505.32,728.9,700.04,805.28
2869,1505.17,727.02,700.2,804.97
2870,1505.8,729.69,700.49,805.31
2871,1505.9699999999998,731.5,700.43,805.54
2872,1505.78,733.93,700.39,805.39
2873,1504.9,732.31,699.6,805.3
2874,1505.98,732.59,700.39,805.59
2875,1504.81,734.55,699.98,804.83
2876,1505.0900000000001,734.92,699.89,805.2
2877,1505.88,733.75,700.02,805.86
2878,1504.94,733.13,700.04,804.9
2879,1504.8600000000001,734.42,699.59,805.27
